Car_id,Date,Customer Name,Gender,Annual Income,Dealer_Name,Company,Model,Engine,Transmission,Color,Price ($),Dealer_No ,Body Style,Phone,Dealer_Region,Brand Segment,Brand Country
C_CND_000143,2022-01-12,Jayden,Male,14.108180918195472,Pitre Buick-Pontiac-Gmc of Scottsdale,Honda,Odyssey,Overhead Camshaft,Manual,Pale White,10.203629181337648,99301-3882,Passenger,6691774,Pasco,Economy,Japan
C_CND_000145,2022-01-12,Joel,Female,13.652404397256468,Rabun Used Car Sales,Acura,RL,Overhead Camshaft,Manual,Pale White,10.184937747111391,85257-3102,SUV,7583887,Scottsdale,Luxury,Japan
C_CND_000146,2022-01-12,John,Male,9.510519035757246,Race Car Help,Ford,Taurus,Overhead Camshaft,Manual,Black,11.141876276228,78758-7841,SUV,8687698,Austin,Midrange,USA
C_CND_000147,2022-01-12,Jonah,Female,13.884571027166448,Ryder Truck Rental and Leasing,Oldsmobile,Silhouette,Overhead Camshaft,Manual,Pale White,9.557540571952371,06457-3834,Sedan,7808972,Middletown,Midrange,USA
C_CND_000148,2022-01-12,Annabelle,Male,14.36939624590319,Progressive Shippers Cooperative Association No,Saab,5-Sep,Overhead Camshaft,Manual,Pale White,10.239995502805316,53546-9427,Hatchback,6099473,Janesville,Luxury,Sweden
C_CND_000149,2022-01-12,Aria,Male,9.510519035757246,Rabun Used Car Sales,Honda,Civic,Overhead Camshaft,Manual,Black,10.668978650219241,85257-3102,Hatchback,8406767,Scottsdale,Economy,Japan
C_CND_000150,2022-01-12,Ariana,Male,14.346139397261565,Race Car Help,BMW,528i,Overhead Camshaft,Manual,Pale White,10.12667110305036,78758-7841,SUV,7946702,Austin,Luxury,Germany
C_CND_000151,2022-01-12,Arianna,Male,13.910821646859095,Ryder Truck Rental and Leasing,Oldsmobile,Silhouette,Double Overhead Camshaft,Auto,Pale White,9.392745258631441,06457-3834,Sedan,6420448,Middletown,Midrange,USA
C_CND_000152,2022-01-12,Ariel,Male,9.510519035757246,Saab-Belle Dodge,Lexus,LS400,Double Overhead Camshaft,Auto,Black,10.571342565808699,60504-7114,Sedan,7232005,Aurora,Luxury,Japan
C_CND_000153,2022-01-12,Arielle,Male,14.583301745557,Scrivener Performance Engineering,Cadillac,Eldorado,Double Overhead Camshaft,Auto,Black,11.010415172807951,38701-8047,Passenger,7622532,Greenville,Luxury,USA
C_CND_000154,2022-01-12,Louane,Male,9.510519035757246,Iceberg Rentals,Volkswagen,Jetta,Double Overhead Camshaft,Auto,Pale White,9.680406499268875,53546-9427,Passenger,7398647,Janesville,Midrange,Germany
C_CND_000155,2022-01-12,Nina,Male,9.510519035757246,McKinney Dodge Chrysler Jeep,Pontiac,Bonneville,Double Overhead Camshaft,Auto,Pale White,9.852246888342531,85257-3102,Hatchback,7387235,Scottsdale,Economy,USA
C_CND_000156,2022-01-12,Laurine,Male,13.401510631691982,Motor Vehicle Branch Office,Chevrolet,Monte Carlo,Overhead Camshaft,Manual,Black,10.691967639914864,78758-7841,Hatchback,8931658,Austin,Economy,USA
C_CND_000157,2022-01-12,Noah,Female,9.510519035757246,Nebo Chevrolet,Oldsmobile,Aurora,Overhead Camshaft,Manual,Pale White,11.170449240431308,06457-3834,Passenger,7887874,Middletown,Midrange,USA
C_CND_000158,2022-01-12,Arthur,Male,9.510519035757246,New Castle Ford Lincoln Mercury,Ford,Mustang,Overhead Camshaft,Manual,Pale White,10.12667110305036,60504-7114,Hatchback,8238020,Aurora,Midrange,USA
C_CND_000160,2022-01-12,Vivienne,Male,9.510519035757246,Race Car Help,Ford,Expedition,Overhead Camshaft,Manual,Pale White,9.99884318585288,78758-7841,SUV,6859342,Middletown,Midrange,USA
C_CND_000161,2022-01-12,Gurdeniz,Male,9.510519035757246,Diehl Motor CO Inc,Mercedes-B,M-Class,Overhead Camshaft,Manual,Pale White,10.62135173563291,06457-3834,Hardtop,7891679,Middletown,Luxury,Germany
C_CND_000162,2022-01-12,Anais,Female,9.510519035757246,Gartner Buick Hyundai Saab,Ford,Focus,Overhead Camshaft,Manual,Black,10.799595985047786,38701-8047,Hardtop,8493769,Greenville,Midrange,USA
C_CND_000163,2022-01-12,Yael,Male,13.76421831620775,Scrivener Performance Engineering,Volkswagen,Jetta,Double Overhead Camshaft,Auto,Pale White,9.852246888342531,38701-8047,Passenger,8239781,Pasco,Midrange,Germany
C_CND_000164,2022-01-12,Yasmine,Female,13.480039220276565,Star Enterprises Inc,BMW,528i,Overhead Camshaft,Manual,Black,9.952325334619427,99301-3882,SUV,6539980,Janesville,Luxury,Germany
C_CND_000165,2022-01-12,Matheo,Female,9.510519035757246,Rabun Used Car Sales,Subaru,Forester,Double Overhead Camshaft,Auto,Black,9.99884318585288,85257-3102,Hardtop,6815074,Scottsdale,Midrange,Japan
C_CND_000166,2022-01-13,Jaslene,Female,13.649457154271039,Classic Chevy,Plymouth,Breeze,Overhead Camshaft,Manual,Pale White,9.680406499268875,85257-3102,SUV,8431840,Scottsdale,Economy,USA
C_CND_000167,2022-01-13,Jasmin,Female,9.510519035757246,Clay Johnson Auto Sales,Volkswagen,Beetle,Double Overhead Camshaft,Auto,Pale White,10.714439990727769,78758-7841,SUV,8808261,Austin,Midrange,Germany
C_CND_000169,2022-01-13,Jayda,Male,13.769467666582738,Enterprise Rent A Car,Hyundai,Elantra,Overhead Camshaft,Manual,Pale White,10.165890277802454,60504-7114,Sedan,6422078,Aurora,Economy,South Korea
C_CND_000170,2022-01-13,Jonathan,Male,13.592368256649284,Saab-Belle Dodge,Saturn,SW,Overhead Camshaft,Manual,Black,10.491301994830229,60504-7114,Passenger,7960177,Aurora,Economy,USA
C_CND_000171,2022-01-13,Jordan,Male,9.510519035757246,Scrivener Performance Engineering,Lincoln,Continental,Overhead Camshaft,Manual,Pale White,11.314486721293981,38701-8047,Passenger,6642461,Greenville,Luxury,USA
C_CND_000172,2022-01-13,Joseph,Female,9.510519035757246,Star Enterprises Inc,Chevrolet,Camaro,Double Overhead Camshaft,Auto,Pale White,10.085850775128717,99301-3882,Sedan,7781272,Pasco,Economy,USA
C_CND_000173,2022-01-13,Allison,Male,13.348384384867963,Nebo Chevrolet,Nissan,Pathfinder,Overhead Camshaft,Manual,Pale White,9.375939552625749,06457-3834,Hardtop,6438030,Austin,Economy,Japan
C_CND_000174,2022-01-13,Ashley,Male,14.564565843275643,Star Enterprises Inc,Toyota,RAV4,Double Overhead Camshaft,Auto,Pale White,10.221977646629885,99301-3882,Hatchback,7063414,Pasco,Economy,Japan
C_CND_000176,2022-01-13,Aubrey,Male,9.510519035757246,Tri-State Mack Inc,Jaguar,S-Type,Overhead Camshaft,Manual,Pale White,9.90353755128617,85257-3102,Passenger,8626515,Scottsdale,Luxury,UK
C_CND_000177,2022-01-13,Autumn,Male,9.510519035757246,U-Haul CO,Mercedes-B,SLK,Overhead Camshaft,Manual,Pale White,9.741027444837728,78758-7841,Passenger,8692179,Austin,Luxury,Germany
C_CND_000178,2022-01-13,Victor,Male,14.278616074845276,Pitre Buick-Pontiac-Gmc of Scottsdale,Volkswagen,Jetta,Double Overhead Camshaft,Auto,Pale White,9.735128070758227,99301-3882,Passenger,8280131,Pasco,Midrange,Germany
C_CND_000180,2022-01-13,Anais,Male,14.508658238524095,Rabun Used Car Sales,Mercedes-B,C-Class,Double Overhead Camshaft,Auto,Black,9.546884034617925,85257-3102,Hatchback,8957521,Scottsdale,Luxury,Germany
C_CND_000181,2022-01-13,Luckas,Male,13.765270393051685,Race Car Help,Toyota,Sienna,Overhead Camshaft,Manual,Black,9.680406499268875,78758-7841,Passenger,6492064,Austin,Economy,Japan
C_CND_000182,2022-01-13,Victor,Male,14.144815024531075,Race Car Help,Volvo,S70,Overhead Camshaft,Manual,Black,9.99884318585288,78758-7841,Hardtop,6729766,Austin,Luxury,Sweden
C_CND_000185,2022-01-13,Zissy,Male,13.39239204133378,Rabun Used Car Sales,Saturn,LS,Double Overhead Camshaft,Auto,Pale White,10.839600519357369,85257-3102,Sedan,6300537,Greenville,Economy,USA
C_CND_000186,2022-01-17,Jayla,Male,13.698977865303197,Gartner Buick Hyundai Saab,Mitsubishi,Diamante,Overhead Camshaft,Manual,Pale White,9.852246888342531,38701-8047,Hatchback,7658357,Greenville,Economy,Japan
C_CND_000187,2022-01-17,Jaylah,Male,14.100690252077353,Hatfield Volkswagen,Lexus,GS400,Double Overhead Camshaft,Auto,Pale White,10.34177474101152,99301-3882,Hatchback,7154079,Pasco,Luxury,Japan
C_CND_000188,2022-01-17,Jayleen,Male,9.510519035757246,Iceberg Rentals,Porsche,Carrera Cabrio,Double Overhead Camshaft,Auto,Pale White,10.373522431293592,53546-9427,Passenger,7160297,Janesville,Luxury,Germany
C_CND_000189,2022-01-17,Jaylene,Male,13.710151153416941,McKinney Dodge Chrysler Jeep,Dodge,Ram Van,Double Overhead Camshaft,Auto,Pale White,10.34177474101152,85257-3102,Hatchback,8063218,Scottsdale,Midrange,USA
C_CND_000190,2022-01-17,Judah,Male,13.25339339419516,Tri-State Mack Inc,Oldsmobile,Silhouette,Overhead Camshaft,Manual,Pale White,9.546884034617925,85257-3102,Sedan,8641482,Scottsdale,Midrange,USA
C_CND_000191,2022-01-17,Jude,Male,13.480039220276565,U-Haul CO,Audi,A6,Overhead Camshaft,Manual,Black,10.12667110305036,78758-7841,SUV,6554530,Austin,Luxury,Germany
C_CND_000192,2022-01-17,Julian,Female,13.353476685668044,Progressive Shippers Cooperative Association No,Oldsmobile,Cutlass,Double Overhead Camshaft,Auto,Pale White,10.736418414365376,53546-9427,Sedan,6440545,Janesville,Midrange,USA
C_CND_000193,2022-01-17,Justin,Female,13.459551072309928,Rabun Used Car Sales,Mercedes-B,S-Class,Double Overhead Camshaft,Auto,Black,10.584081267024454,85257-3102,SUV,7293423,Scottsdale,Luxury,Germany
C_CND_000194,2022-01-17,Ava,Male,14.571633007169066,Buddy Storbeck's Diesel Service Inc,Mitsubishi,3000GT,Double Overhead Camshaft,Auto,Black,10.571342565808699,06457-3834,Sedan,6687979,Middletown,Economy,Japan
C_CND_000195,2022-01-17,Avery,Male,9.510519035757246,C & M Motors Inc,BMW,528i,Double Overhead Camshaft,Auto,Black,10.34177474101152,60504-7114,SUV,8525846,Aurora,Luxury,Germany
C_CND_000197,2022-01-17,Blessing,Male,14.580978865220017,Chrysler of Tri-Cities,Chrysler,300M,Double Overhead Camshaft,Auto,Pale White,9.99884318585288,99301-3882,SUV,7273916,Pasco,Midrange,USA
C_CND_000198,2022-01-17,Angele,Female,14.346139397261565,Ryder Truck Rental and Leasing,Ford,Mustang,Overhead Camshaft,Manual,Black,9.99884318585288,06457-3834,Hatchback,8283096,Middletown,Midrange,USA
C_CND_000200,2022-01-17,Evann,Male,14.24729362374025,Scrivener Performance Engineering,Jaguar,S-Type,Overhead Camshaft,Manual,Pale White,9.952325334619427,38701-8047,Passenger,7826082,Greenville,Luxury,UK
C_CND_000201,2022-01-17,Gael,Male,14.077875591662238,Star Enterprises Inc,Mercedes-B,SLK,Overhead Camshaft,Manual,Black,10.165890277802454,99301-3882,Passenger,6471180,Pasco,Luxury,Germany
C_CND_000202,2022-01-17,Zoe,Male,13.774689605110144,Race Car Help,Mercedes-B,E-Class,Double Overhead Camshaft,Auto,Pale White,10.34177474101152,78758-7841,Sedan,8928940,Pasco,Luxury,Germany
C_CND_000203,2022-01-17,Zoey,Male,9.510519035757246,Ryder Truck Rental and Leasing,Pontiac,Grand Am,Double Overhead Camshaft,Auto,Pale White,9.852246888342531,06457-3834,SUV,7428074,Janesville,Economy,USA
C_CND_000204,2022-01-17,Aarav,Male,14.408837955728044,Saab-Belle Dodge,Saturn,LW,Overhead Camshaft,Manual,Pale White,9.472781556562168,60504-7114,Hatchback,8948624,Scottsdale,Economy,USA
C_CND_000205,2022-01-17,Mathis,Male,13.937729075643883,Ryder Truck Rental and Leasing,Saturn,SC,Double Overhead Camshaft,Auto,Black,10.404293143019792,06457-3834,Hardtop,7941618,Middletown,Economy,USA
C_CND_000207,2022-01-19,Jaylyn,Male,13.122365377402328,Nebo Chevrolet,Toyota,Land Cruiser,Double Overhead Camshaft,Auto,Black,9.952325334619427,06457-3834,SUV,8854864,Middletown,Economy,Japan
C_CND_000208,2022-01-19,Kacper,Female,14.346139397261565,Race Car Help,Nissan,Maxima,Overhead Camshaft,Manual,Pale White,9.680406499268875,78758-7841,Sedan,6668924,Austin,Economy,Japan
C_CND_000209,2022-01-19,Kai,Male,13.664688831019712,Ryder Truck Rental and Leasing,Oldsmobile,Bravada,Double Overhead Camshaft,Auto,Pale White,9.61587214452889,06457-3834,Hatchback,7296907,Middletown,Midrange,USA
C_CND_000210,2022-01-19,Brianna,Male,9.510519035757246,Chrysler Plymouth,Volkswagen,Passat,Overhead Camshaft,Manual,Pale White,10.203629181337648,53546-9427,Hatchback,7555872,Janesville,Midrange,Germany
C_CND_000211,2022-01-19,Brielle,Male,14.526006868259204,Classic Chevy,Volkswagen,Passat,Double Overhead Camshaft,Auto,Pale White,9.510519035757246,85257-3102,Hatchback,6327935,Scottsdale,Midrange,Germany
C_CND_000212,2022-01-19,Hugo,Male,14.132145180963008,Suburban Ford,Nissan,Xterra,Double Overhead Camshaft,Auto,Black,9.132486932771318,53546-9427,Passenger,6171876,Janesville,Economy,Japan
C_CND_000213,2022-01-19,Kassandra,Male,14.403297778421795,Tri-State Mack Inc,Ford,Mustang,Double Overhead Camshaft,Auto,Pale White,10.34177474101152,85257-3102,Hatchback,8997806,Scottsdale,Midrange,USA
C_CND_000214,2022-01-19,Abdul,Male,14.038654909278163,Star Enterprises Inc,Volkswagen,Passat,Double Overhead Camshaft,Auto,Pale White,10.373522431293592,99301-3882,Hatchback,7104776,Middletown,Midrange,Germany
C_CND_000215,2022-01-19,Abdullah,Male,13.976779556623864,Suburban Ford,Volvo,S40,Double Overhead Camshaft,Auto,Pale White,10.292179440058462,53546-9427,Sedan,8210697,Aurora,Luxury,Sweden
C_CND_000216,2022-01-21,Jazlyn,Male,13.910821646859095,New Castle Ford Lincoln Mercury,Mercury,Villager,Overhead Camshaft,Manual,Pale White,9.546884034617925,60504-7114,Passenger,8717945,Aurora,Midrange,USA
C_CND_000217,2022-01-21,Jazmin,Male,14.089347984049986,Pars Auto Sales,Nissan,Frontier,Double Overhead Camshaft,Auto,Pale White,9.825634113331263,38701-8047,Hatchback,6719698,Greenville,Economy,Japan
C_CND_000218,2022-01-21,Jazmine,Female,13.081543466215237,Pitre Buick-Pontiac-Gmc of Scottsdale,Acura,RL,Overhead Camshaft,Manual,Pale White,9.741086263177305,99301-3882,SUV,8884589,Pasco,Luxury,Japan
C_CND_000219,2022-01-21,Jennifer,Female,12.956311154346547,Progressive Shippers Cooperative Association No,Mitsubishi,Montero Sport,Overhead Camshaft,Manual,Pale White,9.433563920090563,53546-9427,SUV,7091817,Janesville,Economy,Japan
C_CND_000220,2022-01-21,Jessica,Female,9.510519035757246,Rabun Used Car Sales,BMW,528i,Overhead Camshaft,Manual,Black,9.952325334619427,85257-3102,SUV,6053967,Scottsdale,Luxury,Germany
C_CND_000221,2022-01-21,Kenneth,Male,9.510519035757246,Saab-Belle Dodge,BMW,528i,Double Overhead Camshaft,Auto,Pale White,11.034905792929415,60504-7114,SUV,7755205,Aurora,Luxury,Germany
C_CND_000222,2022-01-21,Kevin,Male,13.389333939650964,Scrivener Performance Engineering,Ford,Crown Victoria,Double Overhead Camshaft,Auto,Black,9.305741456739435,38701-8047,Passenger,6075959,Greenville,Midrange,USA
C_CND_000223,2022-01-21,Kieran,Male,9.510519035757246,Star Enterprises Inc,Nissan,Frontier,Overhead Camshaft,Manual,Pale White,9.90353755128617,99301-3882,Hatchback,6579013,Pasco,Economy,Japan
C_CND_000225,2022-01-21,Landon,Male,14.594835893480763,Tri-State Mack Inc,Toyota,Camry,Overhead Camshaft,Manual,Black,10.275085591132715,85257-3102,Hatchback,7778542,Scottsdale,Economy,Japan
C_CND_000226,2022-01-21,Brooke,Male,9.510519035757246,Clay Johnson Auto Sales,Cadillac,Eldorado,Double Overhead Camshaft,Auto,Pale White,9.741027444837728,78758-7841,Passenger,8652954,Austin,Luxury,USA
C_CND_000227,2022-01-21,Brooklyn,Male,14.220976332738882,Diehl Motor CO Inc,Lexus,ES300,Double Overhead Camshaft,Auto,Pale White,10.203629181337648,06457-3834,Hatchback,8165932,Middletown,Luxury,Japan
C_CND_000228,2022-01-21,Cali,Male,13.989464705423494,Enterprise Rent A Car,Volvo,S40,Overhead Camshaft,Manual,Black,10.491301994830229,60504-7114,Sedan,8439749,Aurora,Luxury,Sweden
C_CND_000229,2022-01-21,Chanel,Female,13.732130035981154,Gartner Buick Hyundai Saab,Lincoln,Navigator,Double Overhead Camshaft,Auto,Black,9.852246888342531,38701-8047,Sedan,6548543,Greenville,Luxury,USA
C_CND_000230,2022-01-21,Charlotte,Male,12.676079399771027,Hatfield Volkswagen,Nissan,Frontier,Double Overhead Camshaft,Auto,Pale White,9.798182590890704,99301-3882,Hatchback,7638367,Pasco,Economy,Japan
C_CND_000232,2022-01-21,Owen,Male,9.510519035757246,Diehl Motor CO Inc,Toyota,Tacoma,Overhead Camshaft,Manual,Pale White,10.085850775128717,06457-3834,Hardtop,7856638,Middletown,Economy,Japan
C_CND_000233,2022-01-21,Tomy,Male,13.715691327653829,Rabun Used Car Sales,Nissan,Sentra,Double Overhead Camshaft,Auto,Black,9.680406499268875,85257-3102,Passenger,7774440,Scottsdale,Economy,Japan
C_CND_000234,2022-01-21,Timothe,Male,9.510519035757246,Race Car Help,Ford,Crown Victoria,Double Overhead Camshaft,Auto,Pale White,10.275085591132715,78758-7841,Passenger,6944597,Austin,Midrange,USA
C_CND_000235,2022-01-21,Leo,Female,13.981025843899115,Ryder Truck Rental and Leasing,Pontiac,Bonneville,Double Overhead Camshaft,Auto,Pale White,9.852246888342531,06457-3834,Hatchback,8669480,Middletown,Economy,USA
C_CND_000236,2022-01-21,Adam,Male,13.592368256649284,Tri-State Mack Inc,Mercedes-B,CL500,Overhead Camshaft,Manual,Black,9.99884318585288,85257-3102,SUV,6063129,Greenville,Luxury,Germany
C_CND_000237,2022-01-21,Aditya,Male,14.018452218287162,U-Haul CO,Dodge,Viper,Double Overhead Camshaft,Auto,Pale White,10.064798252418377,78758-7841,SUV,6972050,Pasco,Midrange,USA
C_CND_000238,2022-01-21,Adrian,Female,13.997832948091215,Buddy Storbeck's Diesel Service Inc,Mitsubishi,Galant,Double Overhead Camshaft,Auto,Pale White,10.491301994830229,06457-3834,Passenger,8725531,Janesville,Economy,Japan
C_CND_000239,2022-01-21,Ahmed,Male,9.510519035757246,C & M Motors Inc,Pontiac,Bonneville,Double Overhead Camshaft,Auto,Pale White,9.852246888342531,60504-7114,Hatchback,7853364,Scottsdale,Economy,USA
C_CND_000240,2022-01-21,Mathis,Male,14.115615891155079,Star Enterprises Inc,Toyota,Tacoma,Double Overhead Camshaft,Auto,Pale White,10.87806606028079,99301-3882,Hardtop,6090926,Pasco,Economy,Japan
C_CND_000241,2022-01-23,Jimena,Male,12.962196972666593,Race Car Help,Cadillac,Escalade,Double Overhead Camshaft,Auto,Black,10.239995502805316,78758-7841,Sedan,6059431,Austin,Luxury,USA
C_CND_000244,2022-01-23,Leo,Male,14.291745358078465,Buddy Storbeck's Diesel Service Inc,Cadillac,Eldorado,Overhead Camshaft,Manual,Pale White,10.34177474101152,06457-3834,Passenger,6249100,Middletown,Luxury,USA
C_CND_000245,2022-01-23,Chelsea,Female,14.24729362374025,Iceberg Rentals,Ford,Contour,Double Overhead Camshaft,Auto,Pale White,11.034905792929415,53546-9427,Sedan,7798861,Janesville,Midrange,USA
C_CND_000246,2022-01-23,Chloe,Male,14.06627005452127,McKinney Dodge Chrysler Jeep,Mercedes-B,S-Class,Double Overhead Camshaft,Auto,Black,10.584081267024454,85257-3102,SUV,6712658,Scottsdale,Luxury,Germany
C_CND_000247,2022-01-23,Pablo,Male,14.151983508870947,Enterprise Rent A Car,Toyota,Tacoma,Overhead Camshaft,Manual,Pale White,10.085892439191387,60504-7114,Hardtop,7391292,Aurora,Economy,Japan
C_CND_000248,2022-01-23,Matthieu,Male,13.997832948091215,Scrivener Performance Engineering,Mercedes-B,C-Class,Double Overhead Camshaft,Auto,Pale White,9.61587214452889,38701-8047,Hatchback,7186099,Greenville,Luxury,Germany
C_CND_000249,2022-01-23,Aiden,Male,14.357835430184815,Chrysler of Tri-Cities,Nissan,Quest,Overhead Camshaft,Manual,Black,9.852246888342531,99301-3882,SUV,7445427,Middletown,Economy,Japan
C_CND_000250,2022-01-23,Mary,Female,13.304686600863562,U-Haul CO,Volkswagen,Golf,Double Overhead Camshaft,Auto,Pale White,10.463131911491967,78758-7841,Hardtop,6723919,Austin,Midrange,Germany
C_CND_000251,2022-01-24,Johanna,Male,13.032440858057756,Saab-Belle Dodge,Hyundai,Sonata,Overhead Camshaft,Manual,Pale White,9.952325334619427,60504-7114,SUV,7019166,Aurora,Economy,South Korea
C_CND_000253,2022-01-24,Christina,Male,14.496079462646344,Motor Vehicle Branch Office,Ford,Ranger,Overhead Camshaft,Manual,Black,9.825580063659602,78758-7841,Hatchback,6711152,Austin,Midrange,USA
C_CND_000254,2022-01-24,Gwendoline,Female,13.664688831019712,Star Enterprises Inc,Chevrolet,Corvette,Double Overhead Camshaft,Auto,Pale White,10.714439990727769,99301-3882,SUV,6628315,Pasco,Economy,USA
C_CND_000255,2022-01-24,Alex,Male,13.75788250444911,Classic Chevy,Oldsmobile,Silhouette,Double Overhead Camshaft,Auto,Pale White,9.392745258631441,85257-3102,Sedan,8350736,Greenville,Midrange,USA
C_CND_000256,2022-01-26,Joselyn,Male,13.942144089954521,Scrivener Performance Engineering,Chevrolet,Prizm,Overhead Camshaft,Manual,Pale White,9.975854724662028,38701-8047,SUV,7134389,Greenville,Economy,USA
C_CND_000257,2022-01-26,Leonardo,Female,14.60850352598252,Capitol KIA,Volvo,S40,Overhead Camshaft,Manual,Pale White,9.741027444837728,38701-8047,Sedan,8387204,Greenville,Luxury,Sweden
C_CND_000258,2022-01-26,Dakota,Male,12.663500657121004,Nebo Chevrolet,Chevrolet,Corvette,Double Overhead Camshaft,Auto,Pale White,10.736418414365376,06457-3834,SUV,8530223,Middletown,Economy,USA
C_CND_000259,2022-01-26,Malik,Male,13.956142556513372,Suburban Ford,Toyota,Corolla,Double Overhead Camshaft,Auto,Pale White,10.623787731088578,53546-9427,Passenger,7658291,Janesville,Economy,Japan
C_CND_000260,2022-01-26,Alexander,Male,14.141211419624977,Clay Johnson Auto Sales,Toyota,RAV4,Overhead Camshaft,Manual,Pale White,10.021315031649332,78758-7841,Hatchback,7810244,Pasco,Economy,Japan
